EoS,branch2,branch1,m2_source,rhoc2,R2,lambda2,I2,Mb2,m1_source,rhoc1,R1,lambda1,I1,Mb1,Mmax
./macro-ms1b.csv,0,0,1.16811495284,4.04120459471e+14,14.607352268,8838.97208542,1.56942620191,1.25698488927,1.59664352713,4.80343312016e+14,14.7495631973,1385.11482216,2.45519158778,1.76758687335,2.7820935261662734
./macro-ms1b.csv,0,0,1.16832788211,4.04155458992e+14,14.607419757,8829.80923407,1.5698332451,1.25723119475,1.59633393179,4.80290862027e+14,14.7494957717,1386.77996974,2.45450977623,1.76720675515,2.7820935261662734
./macro-ms1b.csv,0,0,1.16854077816,4.04190453053e+14,14.6074872355,8820.647812,1.57024022479,1.25747746182,1.59602452389,4.80238443793e+14,14.7494283868,1388.4441092,2.45382837748,1.76682686708,2.7820935261662734
./macro-ms1b.csv,0,0,1.16875364102,4.04225441658e+14,14.6075547035,8811.48781838,1.57064714102,1.25772369049,1.59571530324,4.80186057282e+14,14.7493610427,1390.10724153,2.4531473911,1.76644720891,2.7820935261662734
./macro-ms1b.csv,0,0,1.1689664707,4.04260424809e+14,14.607622161,8802.3292524,1.57105399384,1.25796988078,1.59540626966,4.80133702463e+14,14.7492937394,1391.76936773,2.45246681669,1.76606778043,2.7820935261662734
./macro-ms1b.csv,0,0,1.16917926723,4.04295402511e+14,14.607689608,8793.17211321,1.57146078327,1.25821603272,1.59509742296,4.80081379304e+14,14.7492264767,1393.43048877,2.45178665385,1.7656885814,2.7820935261662734
./macro-ms1b.csv,0,0,1.16939203062,4.04330374766e+14,14.6077570445,8784.01639998,1.57186750936,1.25846214633,1.59478876296,4.80029087776e+14,14.7491592548,1395.09060567,2.45110690218,1.7653096116,2.7820935261662734
./macro-ms1b.csv,0,0,1.16960476089,4.04365341577e+14,14.6078244704,8774.86211191,1.57227417214,1.25870822163,1.59448028948,4.79976827845e+14,14.7490920734,1396.7497194,2.45042756126,1.7649308708,2.7820935261662734
./macro-ms1b.csv,0,0,1.16981745806,4.04400302947e+14,14.6078918859,8765.70924814,1.57268077164,1.25895425864,1.59417200232,4.79924599482e+14,14.7490249326,1398.40783095,2.44974863068,1.76455235877,2.7820935261662734
./macro-ms1b.csv,0,0,1.17003012215,4.04435258881e+14,14.6079592909,8756.55780787,1.57308730791,1.25920025738,1.59386390132,4.79872402655e+14,14.7489578324,1400.06494131,2.44907011006,1.7641740753,2.7820935261662734
./macro-ms1b.csv,0,0,1.17024275319,4.0447020938e+14,14.6080266855,8747.40779026,1.57349378098,1.25944621789,1.59355598628,4.79820237333e+14,14.7488907727,1401.72105147,2.44839199898,1.76379602015,2.7820935261662734
./macro-ms1b.csv,0,0,1.17045535118,4.04505154448e+14,14.6080940695,8738.2591945,1.57390019088,1.25969214017,1.59324825702,4.79768103485e+14,14.7488237534,1403.37616242,2.44771429704,1.7634181931,2.7820935261662734
./macro-ms1b.csv,0,0,1.17066791615,4.04540094088e+14,14.6081614431,8729.11201975,1.57430653766,1.25993802426,1.59294071336,4.79716001081e+14,14.7487567745,1405.03027512,2.44703700384,1.76304059393,2.7820935261662734
./macro-ms1b.csv,0,0,1.17088044811,4.04575028304e+14,14.6082288062,8719.9662652,1.57471282135,1.26018387017,1.59263335512,4.79663930089e+14,14.7486898361,1406.68339057,2.44636011898,1.76266322241,2.7820935261662734
./macro-ms1b.csv,0,0,1.17109294709,4.04609957098e+14,14.6082961589,8710.82193003,1.57511904199,1.26042967792,1.59232618211,4.79611890478e+14,14.7486229379,1408.33550974,2.44568364205,1.76228607831,2.7820935261662734
./macro-ms1b.csv,0,0,1.17130541311,4.04644880473e+14,14.6083635011,8701.67901341,1.57552519961,1.26067544755,1.59201919415,4.79559882217e+14,14.7485560801,1409.98663362,2.44500757265,1.76190916143,2.7820935261662734
./macro-ms1b.csv,0,0,1.17151784618,4.04679798433e+14,14.6084308329,8692.53751452,1.57593129425,1.26092117906,1.59171239106,4.79507905277e+14,14.7484892625,1411.63676317,2.44433191039,1.76153247152,2.7820935261662734
./macro-ms1b.csv,0,0,1.17173024633,4.04714710981e+14,14.6084981542,8683.39743255,1.57633732595,1.26116687249,1.59140577266,4.79455959625e+14,14.7484224852,1413.28589939,2.44365665486,1.76115600838,2.7820935261662734
./macro-ms1b.csv,0,0,1.17194261357,4.04749618119e+14,14.6085654651,8674.25876667,1.57674329474,1.26141252784,1.59109933877,4.79404045232e+14,14.748355748,1414.93404324,2.44298180567,1.76077977177,2.7820935261662734
./macro-ms1b.csv,0,0,1.17215494791,4.04784519852e+14,14.6086327656,8665.12151608,1.57714920065,1.26165814516,1.59079308921,4.79352162066e+14,14.748289051,1416.58119569,2.44230736241,1.76040376148,2.7820935261662734
./macro-ms1b.csv,0,0,1.17236724939,4.04819416182e+14,14.6087000557,8655.98567995,1.57755504374,1.26190372445,1.59048702379,4.79300310097e+14,14.7482223941,1418.22735772,2.44163332469,1.76002797728,2.7820935261662734
./macro-ms1b.csv,0,0,1.17257951802,4.04854307112e+14,14.6087673353,8646.85125747,1.57796082402,1.26214926575,1.59018114234,4.79248489295e+14,14.7481557772,1419.87253031,2.44095969212,1.75965241895,2.7820935261662734
./macro-ms1b.csv,0,0,1.17279175382,4.04889192646e+14,14.6088346046,8637.71824781,1.57836654154,1.26239476906,1.58987544467,4.79196699628e+14,14.7480892004,1421.51671441,2.44028646428,1.75927708627,2.7820935261662734
./macro-ms1b.csv,0,0,1.1730039568,4.04924072786e+14,14.6089018634,8628.58665018,1.57877219634,1.26264023442,1.58956993061,4.79144941067e+14,14.7480226636,1423.15991099,2.4396136408,1.75890197901,2.7820935261662734
./macro-ms1b.csv,0,0,1.17321612699,4.04958947535e+14,14.6089691119,8619.45646375,1.57917778844,1.26288566185,1.58926459997,4.79093213581e+14,14.7479561667,1424.80212103,2.43894122126,1.75852709697,2.7820935261662734
./macro-ms1b.csv,0,0,1.1734282644,4.04993816898e+14,14.6090363499,8610.32768771,1.57958331789,1.26313105136,1.58895945258,4.7904151714e+14,14.7478897097,1426.44334549,2.43826920528,1.75815243991,2.7820935261662734
