EoS,branch2,branch1,m2_source,rhoc2,R2,lambda2,I2,Mb2,m1_source,rhoc1,R1,lambda1,I1,Mb1,Mmax
./macro-H4_LAL.csv,0,0,1.23675539259,5.03358717964e+14,13.6781045868,1863.58557641,1.55443959945,1.33659860805,1.50357450047,6.24647859266e+14,13.65003175,567.674829743,2.00112535137,1.6574262221,2.031383144492259
./macro-H4_LAL.csv,0,0,1.23703850757,5.03442420497e+14,13.6781968923,1861.06036852,1.55491840072,1.33693146167,1.50321673441,6.24451418902e+14,13.65003175,568.559911391,2.00055605724,1.65698627566,2.031383144492259
./macro-H4_LAL.csv,0,0,1.23732156856,5.03526107065e+14,13.6782891803,1858.5356423,1.55539711067,1.33726425181,1.50285923659,6.24255125818e+14,13.65003175,569.44432946,1.99998718993,1.65654665907,2.031383144492259
./macro-H4_LAL.csv,0,0,1.23760457557,5.03609777678e+14,13.6783814506,1856.0113974,1.55587572936,1.3375969785,1.50250200667,6.24058979832e+14,13.65003175,570.328084761,1.99941874892,1.65610737191,2.031383144492259
./macro-H4_LAL.csv,0,0,1.23788752867,5.03693432348e+14,13.6784737034,1853.48763348,1.55635425684,1.33792964179,1.50214504432,6.23862980764e+14,13.65003175,571.211178107,1.99885073368,1.6556684138,2.031383144492259
./macro-H4_LAL.csv,0,0,1.23817042787,5.03777071087e+14,13.6785659386,1850.96435019,1.5568326932,1.33826224173,1.50178834922,6.23667128435e+14,13.65003175,572.093610308,1.99828314371,1.65522978432,2.031383144492259
./macro-H4_LAL.csv,0,0,1.23845327323,5.03860693906e+14,13.6786581562,1848.44154719,1.55731103849,1.33859477837,1.50143192104,6.23471422665e+14,13.65003175,572.975382171,1.99771597846,1.65479148307,2.031383144492259
./macro-H4_LAL.csv,0,0,1.23873606478,5.03944300816e+14,13.6787503563,1845.91922414,1.55778929278,1.33892725173,1.50107575945,6.23275863275e+14,13.65003175,573.856494504,1.99714923744,1.65435350966,2.031383144492259
./macro-H4_LAL.csv,0,0,1.23901880256,5.04027891829e+14,13.6788425389,1843.3973807,1.55826745613,1.33925966189,1.50071986414,6.23080450087e+14,13.65003175,574.736948113,1.99658292011,1.65391586367,2.031383144492259
./macro-H4_LAL.csv,0,0,1.2393014866,5.04111466955e+14,13.6789347039,1840.87601652,1.5587455286,1.33959200886,1.50036423476,6.22887374757e+14,13.6501442027,575.651570326,1.99601393432,1.65347921002,2.031383144492259
./macro-H4_LAL.csv,0,0,1.23958411695,5.04195026207e+14,13.6790268515,1838.35513128,1.55922351027,1.33992429271,1.50000887101,6.22696359217e+14,13.650354851,576.5959465,1.99544267152,1.65304346394,2.031383144492259
./macro-H4_LAL.csv,0,0,1.23986669364,5.04278569595e+14,13.6791189815,1835.83472461,1.55970140119,1.34025651348,1.49965377255,6.22505486279e+14,13.650565342,577.539617656,1.99487183519,1.65260804317,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24014921672,5.0436209713e+14,13.6792110941,1833.3147962,1.56017920143,1.3405886712,1.49929893905,6.22314755769e+14,13.650775676,578.482584654,1.99430142481,1.6521729473,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24043168621,5.04445608825e+14,13.6793031892,1830.79534569,1.56065691106,1.34092076593,1.49894437021,6.22124167512e+14,13.6509858531,579.424848353,1.99373143987,1.65173817595,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24071410216,5.0452910469e+14,13.6793952668,1828.27637275,1.56113453014,1.34125279772,1.49859006569,6.21933721336e+14,13.6511958734,580.366409609,1.99316187984,1.6513037287,2.031383144492259
./macro-H4_LAL.csv,0,0,1.2409964646,5.04612584736e+14,13.679487327,1825.75787704,1.56161205873,1.34158476659,1.49823602518,6.21743417067e+14,13.6514057373,581.307269278,1.99259274421,1.65086960518,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24127877358,5.04696048974e+14,13.6795793698,1823.23985822,1.5620894969,1.34191667261,1.49788224835,6.21553254533e+14,13.6516154449,582.247428213,1.99202403246,1.65043580499,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24156102913,5.04779497417e+14,13.6796713951,1820.72231595,1.5625668447,1.34224851581,1.49752873488,6.21363233561e+14,13.6518249964,583.186887269,1.99145574407,1.65000232773,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24184323129,5.04862930074e+14,13.6797634031,1818.2052499,1.56304410222,1.34258029625,1.49717548445,6.2117335398e+14,13.652034392,584.125647295,1.99088787853,1.64956917301,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24212538009,5.04946346958e+14,13.6798553936,1815.68865973,1.5635212695,1.34291201395,1.49682249674,6.20983615617e+14,13.6522436318,585.063709141,1.99032043533,1.64913634043,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24240747558,5.05029748078e+14,13.6799473668,1813.1725451,1.56399834662,1.34324366897,1.49646977144,6.207940183e+14,13.6524527161,586.001073656,1.98975341396,1.64870382962,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24268951779,5.05114483301e+14,13.6800408111,1810.68479271,1.56447555104,1.34357538285,1.49611730821,6.20604561859e+14,13.652661645,586.937741686,1.98918681389,1.64827164017,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24297150676,5.05213923197e+14,13.6801504715,1808.50162868,1.56495503634,1.34390835909,1.49576510676,6.20415246122e+14,13.6528704188,587.873714077,1.98862063462,1.64783977169,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24325344253,5.05313344331e+14,13.6802601113,1806.31887653,1.56543443118,1.34424127251,1.49541316675,6.20226070919e+14,13.6530790376,588.808991673,1.98805487564,1.6474082238,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24353532513,5.05412746717e+14,13.6803697303,1804.136536,1.56591373562,1.34457412315,1.49506148787,6.20037036079e+14,13.6532875016,589.743575317,1.98748953644,1.64697699611,2.031383144492259
./macro-H4_LAL.csv,0,0,1.2438171546,5.05512130368e+14,13.6804793287,1801.95460678,1.56639294971,1.34490691106,1.4947100698,6.19848141432e+14,13.653495811,590.677465849,1.98692461651,1.64654608823,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24409893098,5.05611495298e+14,13.6805889064,1799.77308859,1.56687207354,1.34523963628,1.49435891224,6.19659386808e+14,13.6537039659,591.61066411,1.98636011535,1.64611549978,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24438065431,5.05710841519e+14,13.6806984635,1797.59198114,1.56735110716,1.34557229885,1.49400801485,6.19470772039e+14,13.6539119667,592.543170938,1.98579603243,1.64568523035,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24466232463,5.05810169045e+14,13.680808,1795.41128414,1.56783005063,1.34590489882,1.49365737734,6.19282296953e+14,13.6541198134,593.47498717,1.98523236727,1.64525527958,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24494394197,5.05909477888e+14,13.6809175159,1793.23099729,1.56830890402,1.34623743623,1.49330699937,6.19093961383e+14,13.6543275063,594.406113642,1.98466911935,1.64482564707,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24522550636,5.06008768063e+14,13.6810270112,1791.05112032,1.56878766738,1.34656991113,1.49295688065,6.18905765159e+14,13.6545350454,595.336551187,1.98410628817,1.64439633243,2.031383144492259
./macro-H4_LAL.csv,0,0,1.24550701785,5.06108039582e+14,13.681136486,1788.87165292,1.5692663408,1.34690232356,1.49260702085,6.18717708114e+14,13.6547424312,596.266300639,1.98354387322,1.6439673353,2.031383144492259
